number of iterations = 10000000
number of buckets; meanJumpHash; varianceJumpHash; meanJumpBackHash; varianceJumpBackHash; meanJumpBackHash32; varianceJumpBackHash32
3861; 8.835128; 7.191335223616008; 1.0574968; 0.054576717989759826; 2.0607453; 0.06449530852791074
3865; 8.8374467; 7.191735524659123; 1.05655; 0.05370889749999974; 2.0596323; 0.06319968879670945
3869; 8.8376698; 7.188015506167957; 1.0556379; 0.05288092408358991; 2.0587576; 0.06211074444224085
3873; 8.8382227; 7.194089605204724; 1.0546222; 0.05197081526715985; 2.0576078; 0.06095394137915999
3877; 8.839927; 7.190399434671008; 1.053696; 0.05112853958399999; 2.0564559; 0.05959943135519019
3881; 8.8403135; 7.194218321717742; 1.0526368; 0.05015996728576; 2.0552812; 0.058299988926560076
3885; 8.8430943; 7.199794501307508; 1.0516029; 0.049211840711590016; 2.0543603; 0.05721825778391043
3889; 8.8427518; 7.195826003596764; 1.0507617; 0.04843894981310992; 2.0532291; 0.0561323629131909
3893; 8.844495; 7.196155394974994; 1.0498049; 0.04757937193598982; 2.0522943; 0.05506520618751054
3897; 8.8461546; 7.203799992898837; 1.0486432; 0.04651483909375975; 2.0510365; 0.05367997566774996
3901; 8.843754; 7.197758987483994; 1.0477011; 0.04564390505879001; 2.0498643; 0.052387451585510725
3905; 8.8465456; 7.20522434712062; 1.0467971; 0.044810931431590095; 2.0488683; 0.05121698925510909
3909; 8.8482528; 7.207625987292175; 1.0457991; 0.043898942439190014; 2.0478477; 0.05006009760470942
3913; 8.8506691; 7.19925778230521; 1.0447747; 0.04294612623991001; 2.0469008; 0.04905951495936023
3917; 8.8505063; 7.2083267336603285; 1.0438712; 0.042122517810559756; 2.0456627; 0.047799417828710666
3921; 8.8522023; 7.205200139874705; 1.0427996; 0.04112659423984; 2.0446359; 0.04666433643119028
3925; 8.8537628; 7.2070376813361605; 1.0418875; 0.04027993734374968; 2.0434394; 0.045278018527639574
3929; 8.8535171; 7.2135398600076; 1.0408426; 0.03930568202524021; 2.0426652; 0.0445128807089592
3933; 8.8540222; 7.210855881907165; 1.0399316; 0.03845426732143986; 2.0415407; 0.04325067024350915
3937; 8.855554; 7.207151953083994; 1.0389383; 0.037545508793109805; 2.0403724; 0.042024269318240215
3941; 8.856649; 7.210639090798992; 1.0379217; 0.036590244669109984; 2.0394051; 0.040960138093989684
3945; 8.8581978; 7.211342536075179; 1.0368855; 0.0356235598897503; 2.0383193; 0.03981013124751076
3949; 8.8583645; 7.218907485139738; 1.0359711; 0.03476497996479; 2.0372137; 0.03857844053230952
3953; 8.8607632; 7.215545713525771; 1.0349906; 0.03385545791164013; 2.0362168; 0.03756154339775897
3957; 8.8621249; 7.217553356799996; 1.0339948; 0.03291335357295999; 2.0351253; 0.0363485132999104
3961; 8.8621964; 7.218926767827028; 1.0330003; 0.03198488019990986; 2.0341011; 0.035265014978789644
3965; 8.8627944; 7.219323223328644; 1.0319281; 0.03097649643039002; 2.0330005; 0.034098466999750165
3969; 8.8628396; 7.216632424671857; 1.0310774; 0.030170595209239925; 2.0320243; 0.0330435442095105
3973; 8.864665; 7.22228463777499; 1.0301535; 0.029292466437750075; 2.0308898; 0.03183962025595921
3977; 8.8652897; 7.222649635073907; 1.0290769; 0.028281833886390162; 2.0299817; 0.0308855976651099
3981; 8.8670337; 7.225543063064308; 1.0281759; 0.027421018659190333; 2.028886; 0.029717799003999623
3985; 8.8678039; 7.2237750911447876; 1.0270976; 0.026404720074239885; 2.0278796; 0.028651327903840063
3989; 8.8689457; 7.222306670451516; 1.0261815; 0.025529629057750025; 2.0268096; 0.027527645347840135
3993; 8.8704997; 7.227118772299903; 1.0250876; 0.02448861232624; 2.02578; 0.026452991599999365
3997; 8.8721409; 7.229515750547193; 1.0241997; 0.023642274519909856; 2.0247674; 0.02535797589723998
4002; 8.872018; 7.221661407675981; 1.0229835; 0.022477858727749878; 2.0234028; 0.023938308952160092
4007; 8.8737448; 7.230081024472938; 1.0217231; 0.021272606926389992; 2.0222456; 0.022752933280639098
4012; 8.8734381; 7.231888785468399; 1.0205749; 0.02016797348999022; 2.020926; 0.021352102524001104
4017; 8.8755509; 7.232369321509182; 1.0193614; 0.019000336190039935; 2.0197448; 0.02013774287296144
4022; 8.8767545; 7.229775446729747; 1.0180502; 0.017735990279959868; 2.0184045; 0.018767174379750173
4027; 8.8782801; 7.228135565944001; 1.0168545; 0.016582425829750225; 2.0170746; 0.017375658034840313
4032; 8.8777355; 7.237328292039749; 1.0156276; 0.01539117811824009; 2.0159009; 0.016161261379189718
4037; 8.8819184; 7.237415535741434; 1.0144496; 0.014247809059839911; 2.0146301; 0.01485146017398975
4042; 8.882114; 7.240490291004008; 1.013137; 0.01296961923100004; 2.0132937; 0.01346857754030939
4047; 8.8831699; 7.242480227733992; 1.0119604; 0.011821148831840045; 2.0121006; 0.012256775479639437
4052; 8.8843251; 7.240845817509992; 1.0107524; 0.010638585894239716; 2.0108217; 0.010938390809109855
4057; 8.8860779; 7.241146855131589; 1.0095146; 0.009426072386840234; 2.00958; 0.009676223599999645
4062; 8.8864834; 7.243365981524448; 1.0083386; 0.008269867750039905; 2.008365; 0.008440426775000454
4067; 8.8879363; 7.242890627142316; 1.0071057; 0.007056209027509697; 2.0071252; 0.007177231524960526
4072; 8.8889886; 7.241229869070054; 1.0058497; 0.005816481009910168; 2.0059118; 0.0059440506207604216
4077; 8.8920758; 7.250641167054354; 1.0046385; 0.004617184317750045; 2.0046506; 0.0046699719196388045
4082; 8.8920974; 7.243477628913226; 1.0034183; 0.003406615225109766; 2.0034349; 0.0034483014619910435
4087; 8.8944344; 7.246850504096642; 1.0021739; 0.0021691741587899216; 2.0022047; 0.002209639297910293
4092; 8.8943615; 7.249762007317742; 1.000961; 9.600764790000937E-4; 2.0009724; 9.732544382394792E-4
4097; 8.896142; 7.25008471583601; 1.6662128; 0.6661109051161596; 2.9997747; 2.000985649239908
4102; 8.8953368; 7.248082414565744; 1.6650881; 0.6649679192383902; 2.9972884; 1.9920664472254401
4107; 8.8976116; 7.259450815545449; 1.663679; 0.6626477849590002; 2.9943818; 1.98341583582876
4112; 8.8983848; 7.256882351128951; 1.6623143; 0.6604350680155102; 2.9919058; 1.975159883926361
4117; 8.9002653; 7.257080889615935; 1.6607265; 0.6584187921977502; 2.9896841; 1.9683164822071895
4122; 8.9020274; 7.259405169649256; 1.6597043; 0.65680513656151; 2.9877551; 1.9646873624239891
4127; 8.9017037; 7.259257937406289; 1.6589478; 0.6564169968751599; 2.9847338; 1.9547313431375617
4132; 8.9042351; 7.253566783927994; 1.656776; 0.6525542858239999; 2.9821731; 1.9471349016363906
4137; 8.9051606; 7.259127088207634; 1.6558856; 0.6521696797126402; 2.9803646; 1.9425110510668375
4142; 8.9063022; 7.258401122275146; 1.65446; 0.6498779084000001; 2.9777437; 1.9345703571103101
4147; 8.9081133; 7.266410134363113; 1.6529926; 0.6483290643452402; 2.9755942; 1.9279893569263589
4152; 8.9077543; 7.263622430831504; 1.6515606; 0.6459843845276398; 2.973386; 1.9181942950039996
4157; 8.9104185; 7.262214654857729; 1.6499711; 0.64358326916479; 2.9709862; 1.914460799409559
4162; 8.9112576; 7.263181186442225; 1.6493886; 0.6424854461900402; 2.9682738; 1.9045084482335604
4167; 8.9121569; 7.2701056897823975; 1.6479176; 0.6404913836102404; 2.965907; 1.8985218673510005
4172; 8.9125847; 7.272254665325903; 1.6462118; 0.6385789095407604; 2.9638018; 1.8924772903167586
4177; 8.9146103; 7.267847499133907; 1.6450325; 0.6364741739437503; 2.9612621; 1.8858808751035898
4182; 8.9151035; 7.2717546842877425; 1.6437676; 0.6352004771902395; 2.959556; 1.8769140828639994
4187; 8.9161125; 7.272391787343736; 1.6426626; 0.6338471825612402; 2.9565668; 1.8706645571377596
4192; 8.918854; 7.273470326684006; 1.6410722; 0.6316074343871603; 2.954373; 1.8651527768710014
4197; 8.9195; 7.279051750000022; 1.639362; 0.628595832956; 2.9514456; 1.8567328702406396
4202; 8.9206106; 7.277387323167645; 1.6384063; 0.6281348961203101; 2.9493066; 1.8492889791964409
4207; 8.9210026; 7.2752758107932465; 1.6370037; 0.6263151861863103; 2.9467959; 1.8444076237431908
4212; 8.9226849; 7.280028075311989; 1.6359688; 0.6243284854265605; 2.9447574; 1.8369644551452406
4217; 8.9248393; 7.279837769175515; 1.6346929; 0.6227082226895906; 2.9431799; 1.8312257762359891
4222; 8.9260853; 7.281071117123901; 1.6336209; 0.6217878550831899; 2.9404986; 1.8246051833980381
4227; 8.925101; 7.2809741397989995; 1.6322597; 0.6196877717559097; 2.9378477; 1.8160667916047117
4232; 8.9273607; 7.2840170320955195; 1.6309825; 0.6177919846937501; 2.9354355; 1.8099567253397506
4237; 8.9301532; 7.288341024529771; 1.6296269; 0.6161986667963895; 2.9334501; 1.8075630108099912
4242; 8.9306998; 7.2815208822799775; 1.6288095; 0.6154379127097496; 2.9309168; 1.7965281114777607
4247; 8.9307355; 7.283242729039728; 1.6269059; 0.6128632925451902; 2.9287515; 1.7914023512477488
4252; 8.9338101; 7.288570197137972; 1.62613; 0.6110612230999997; 2.9269078; 1.7859571302991597
4257; 8.9334755; 7.2930341908997605; 1.6247018; 0.6096872610767603; 2.9243106; 1.7809153147276398
4262; 8.9352029; 7.286558235831578; 1.6230927; 0.6070639872067103; 2.921775; 1.7701302493750024
4267; 8.9357589; 7.295066981070789; 1.6219418; 0.6056207974127594; 2.9201879; 1.768937328693589
4272; 8.9361268; 7.2898698143217615; 1.6208155; 0.6041480149597502; 2.9173118; 1.757229861580761
4277; 8.9383362; 7.2958759757695475; 1.6192209; 0.6025659770031901; 2.9149895; 1.7509563148897502
4282; 8.9392308; 7.302206304331349; 1.617943; 0.6007120487510003; 2.9132537; 1.7456099794363116
4287; 8.9399486; 7.295761029358047; 1.6165925; 0.5986629889437496; 2.9099701; 1.7383041171059919
4292; 8.9414111; 7.293949440796794; 1.6152207; 0.5973243902915097; 2.9088422; 1.7367084554991603
4297; 8.9415641; 7.298782345591178; 1.6144818; 0.5957269174687596; 2.9061688; 1.7269935059065595
4302; 8.944014; 7.301127167804012; 1.6129437; 0.5939277206303104; 2.9038367; 1.7231561197331118
4307; 8.9452539; 7.293137764534777; 1.6121155; 0.5936603146597501; 2.9013324; 1.7140275047102396
4312; 8.9471148; 7.30609915562097; 1.6103867; 0.5913109764631095; 2.8996441; 1.7106719933351897
4317; 8.9475713; 7.302310331416322; 1.6094372; 0.5893958992561603; 2.8977152; 1.7049162196889593
4322; 8.9506853; 7.306181160363906; 1.6082347; 0.5875934497159099; 2.8951997; 1.6954693971199095
4327; 8.9486165; 7.309763635927752; 1.6073036; 0.5867117374270401; 2.8931666; 1.6906866246444423
4332; 8.9487039; 7.306019810124795; 1.6061091; 0.5854622588971896; 2.8911536; 1.6859108612070397
4337; 8.951677; 7.313975887670992; 1.6046791; 0.5832198860231896; 2.8886869; 1.679298493768389
4342; 8.9528601; 7.310963729827989; 1.6027594; 0.5815695057116397; 2.8872528; 1.6758996688921588
4347; 8.954361; 7.313873881678987; 1.6022806; 0.5800786788636394; 2.8853876; 1.670029397766239
4352; 8.9564558; 7.318975702646355; 1.601138; 0.578781704956; 2.8825017; 1.6609834494971096
4357; 8.9570795; 7.3130239306797336; 1.5990159; 0.5760686515471902; 2.8800956; 1.6541715348606392
4362; 8.9568415; 7.315428443877764; 1.5988115; 0.5758344874677497; 2.8776782; 1.6491895772447602
4367; 8.9594279; 7.311679004701588; 1.5968804; 0.5729787880958397; 2.8758077; 1.6428397726207091
4372; 8.9600804; 7.321316825535831; 1.595264; 0.5714729703039998; 2.8736088; 1.6364404645625612
4377; 8.9631412; 7.311592228862551; 1.5947752; 0.5708676614649599; 2.8718949; 1.6325557833539897
4382; 8.9621708; 7.319913951627342; 1.5934605; 0.5686711349397502; 2.8692735; 1.6232482821977499
4387; 8.9645378; 7.3190002323711525; 1.5924607; 0.5668122189555103; 2.8668293; 1.618302464661511
4392; 8.9653116; 7.3172575149054495; 1.5913708; 0.56668517690736; 2.8645622; 1.6117640023311601
4397; 8.9664524; 7.319563558534242; 1.5898899; 0.5645274058779903; 2.863357; 1.6082886905509994
4402; 8.9683865; 7.325856886617757; 1.5887545; 0.5630602387297499; 2.8612869; 1.6017707758883883
4407; 8.9690594; 7.3290560792716235; 1.5873992; 0.5613655798393604; 2.8591576; 1.5970058183622395
4412; 8.9698157; 7.325164008033511; 1.5865856; 0.5594951338726397; 2.8566433; 1.5902529565651093
4417; 8.9702443; 7.324241898317524; 1.5846522; 0.5582682050351595; 2.8549281; 1.5852516438303912
4422; 8.9700823; 7.324726431226708; 1.5838311; 0.5570307466727895; 2.8524847; 1.579097536265909
4427; 8.9705887; 7.3267106754323095; 1.5826087; 0.55491660268431; 2.8500539; 1.5741684670947897
4432; 8.9754445; 7.3330783274197415; 1.5813139; 0.5536464496667901; 2.8485667; 1.5684556556511087
4437; 8.9755891; 7.323868207961169; 1.5801771; 0.5527368326355901; 2.8463751; 1.5648750900999904
4442; 8.9765191; 7.327498747335184; 1.5788939; 0.55088135254279; 2.8445879; 1.5581753791735888
4447; 8.9770044; 7.333025802380632; 1.5778397; 0.5493405811039103; 2.8421239; 1.5507468370487913
4452; 8.9790371; 7.334251056823604; 1.5768417; 0.5482943531411104; 2.8393757; 1.5423629342495087
4457; 8.9783483; 7.337987703887109; 1.5752834; 0.54580200968444; 2.8382585; 1.5422883871777522
4462; 8.9807127; 7.332460300058713; 1.5736494; 0.54440896587964; 2.8353084; 1.5342300768894397
4467; 8.9823958; 7.341997292142352; 1.5734895; 0.54438229338975; 2.8335305; 1.5299082055697486
4472; 8.985287; 7.33998512763101; 1.5716192; 0.5415326901913602; 2.8326674; 1.5271078009772392
4477; 8.9828518; 7.335939139236757; 1.5710372; 0.5407889162161603; 2.829888; 1.519184507456
4482; 8.9853039; 7.340167324644781; 1.5697576; 0.5391720772422399; 2.8276689; 1.5134024919727898
4487; 8.9866308; 7.332829864491359; 1.5684068; 0.53761970971376; 2.8266237; 1.5102383585983121
4492; 8.9877873; 7.340613149958685; 1.5674925; 0.5364085624437505; 2.8235663; 1.5014260495043104
4497; 8.9871561; 7.342126134232785; 1.5660087; 0.53442605152431; 2.8221111; 1.4988176392567913
4502; 8.9901502; 7.345348381439948; 1.5648695; 0.53286074796975; 2.8189889; 1.4902330816767906
4507; 8.989346; 7.345264292284; 1.5636438; 0.5319766667215604; 2.8169121; 1.4850575208735899
4512; 8.9903631; 7.349045230158396; 1.5625897; 0.5303623294539102; 2.8148737; 1.4799521530483082
4517; 8.9919424; 7.344444075082251; 1.5615947; 0.5296438929319103; 2.8136308; 1.4747425212913603
4522; 8.9934003; 7.34706114395992; 1.5605834; 0.5286106516444398; 2.8113573; 1.4703232317367094
4527; 8.9968546; 7.351370706458823; 1.5591149; 0.5259530285979901; 2.8102904; 1.4671778676678402
4532; 8.9956896; 7.351732020451834; 1.5582869; 0.5246978372883904; 2.8073538; 1.4602112416255597
4537; 8.9978526; 7.354222588673238; 1.5574153; 0.52366048332591; 2.8049173; 1.4533214401607095
4542; 8.9983627; 7.354600419248726; 1.5557868; 0.52220523294576; 2.8042101; 1.4513416150579896
4547; 8.9994436; 7.355932890419055; 1.5548135; 0.5206248802177496; 2.8021698; 1.444990411967959
4552; 9.0020113; 7.355594854672319; 1.5536243; 0.5199418344495097; 2.7990917; 1.4399051549911102
4557; 9.0018438; 7.357479600401575; 1.552406; 0.5182328111640002; 2.7972047; 1.4318025662979101
4562; 9.0018097; 7.361646624985909; 1.5515307; 0.5169893869575097; 2.7958948; 1.42879106733296
4567; 9.0045748; 7.359841671204961; 1.5501044; 0.5150615491006403; 2.7938052; 1.4246611044529596
4572; 9.0065196; 7.365491094815823; 1.5487656; 0.5135669162566399; 2.7918799; 1.41865492397599
4577; 9.0059477; 7.358501524864721; 1.5480547; 0.5127927458079098; 2.790355; 1.414528373975
4582; 9.0072021; 7.3624374297555875; 1.546472; 0.5107869532159999; 2.7878298; 1.4080678062319603
4587; 9.0085268; 7.363555693681747; 1.5455674; 0.5100916120572405; 2.7857329; 1.4030635098575885
4592; 9.0086321; 7.357537586849588; 1.5447616; 0.5082757991654403; 2.784288; 1.4011375330559996
4597; 9.0098726; 7.363808531769237; 1.5433538; 0.5070650480255603; 2.7821335; 1.394879688177749
4602; 9.0120352; 7.366792953960967; 1.5426697; 0.5060808967019099; 2.7800103; 1.3894864318939106
4607; 9.0137144; 7.367916915232655; 1.5414515; 0.5051821731477499; 2.7785782; 1.3836871864847593
4612; 9.0128087; 7.36740603720429; 1.5402497; 0.50339556164991; 2.7764864; 1.3777748706150392
4617; 9.0153753; 7.369612500149913; 1.5392129; 0.5029123484735898; 2.7741873; 1.373506524518711
4622; 9.0175499; 7.3718029010099855; 1.5381579; 0.5014529746675898; 2.7717902; 1.3677102871839608
4627; 9.0178264; 7.374684619463039; 1.5372232; 0.5001736333817601; 2.7705574; 1.3637504933052407
4632; 9.0177176; 7.375159486650261; 1.5352775; 0.4975066979937499; 2.7684806; 1.3594737674236397
4637; 9.0200078; 7.380714287939156; 1.5344984; 0.4966934603974402; 2.7669958; 1.3562606427823596
4642; 9.0206062; 7.372694184521563; 1.533603; 0.4949878383909998; 2.7642304; 1.3478672957158393
4647; 9.0224492; 7.382564233419345; 1.5322092; 0.4944905674353599; 2.7629087; 1.3434344154643094
4652; 9.0212722; 7.373887493507155; 1.5314149; 0.4932917040579903; 2.7607946; 1.33976817661084
4657; 9.0252268; 7.373633408561744; 1.5306884; 0.49261202210543953; 2.7592864; 1.3368875627750398
4662; 9.0246386; 7.3794215393900515; 1.529104; 0.4903779571839997; 2.7573461; 1.3303919848147912
4667; 9.0267692; 7.382939209931351; 1.52817; 0.48938625109999956; 2.7547275; 1.3239717007437495
4672; 9.025827; 7.380535166070999; 1.5268406; 0.48762158219163965; 2.7530598; 1.3207885376239608
4677; 9.0267355; 7.383067113039772; 1.5259309; 0.48632338842518985; 2.7520104; 1.3173381582918395
4682; 9.029306; 7.379465158363999; 1.5250871; 0.4858972374135906; 2.7495813; 1.3123859746903106
4687; 9.0293121; 7.38353390079358; 1.5239106; 0.4840608832076403; 2.7477566; 1.308576667156439
4692; 9.0311396; 7.382533125311852; 1.5228816; 0.4834164323814396; 2.7458368; 1.3022952677657589
4697; 9.0321366; 7.387702438940451; 1.5214417; 0.4820522535011098; 2.7439883; 1.2976893094631103
4702; 9.0349616; 7.394182486525423; 1.5204761; 0.4805983293287901; 2.7420928; 1.29360627618816
4707; 9.035604; 7.386639955184009; 1.519117; 0.47867494031099955; 2.7400774; 1.2891140420092384
4712; 9.0363623; 7.3857162831386916; 1.5186872; 0.47825818855615987; 2.7389476; 1.2852598444542398
4717; 9.0370288; 7.391933267970572; 1.5170384; 0.4767214929254404; 2.736465; 1.2782307037750007
4722; 9.0368172; 7.396884293784169; 1.5160239; 0.47526843462878965; 2.7349013; 1.273939179258309
4727; 9.0385721; 7.3931012931016085; 1.5151551; 0.4740187229439896; 2.7326358; 1.270284784558359
4732; 9.0392119; 7.3945031268984; 1.5139515; 0.4727171556477501; 2.7312122; 1.2653143185711615
4737; 9.0400852; 7.391519376740959; 1.5129867; 0.4718245456231105; 2.7291593; 1.2614462152235095
4742; 9.0416319; 7.398627284902375; 1.5120554; 0.4703938673308401; 2.727307; 1.255938927751
4747; 9.0410861; 7.4011054323867995; 1.511104; 0.4686855011840003; 2.7262769; 1.252991364526391
4752; 9.042236; 7.3986301203039915; 1.5098416; 0.4686163429094403; 2.7238167; 1.2474600848011104
4757; 9.0444645; 7.396038408239747; 1.5087017; 0.46698188041711; 2.7224488; 1.2450323313785594
4762; 9.0453037; 7.400769874766311; 1.507333; 0.46552082711099985; 2.7203261; 1.2386534096587907
4767; 9.0475039; 7.4003848794847755; 1.5067997; 0.46496056407990993; 2.7182021; 1.2330704435555893
4772; 9.0476954; 7.400925948818838; 1.5056504; 0.46330907297984014; 2.7169479; 1.2304526086855887
4777; 9.0492472; 7.407371913292167; 1.5045755; 0.4622404647997498; 2.7154157; 1.2268670761935105
4782; 9.0501253; 7.402069754299916; 1.5034887; 0.46086262897231034; 2.7134679; 1.2224392556695909
4787; 9.0514325; 7.406991597943744; 1.5027169; 0.4605262184543899; 2.710914; 1.2146970846040013
4792; 9.0514914; 7.409155635726037; 1.5009652; 0.45881106838896013; 2.7092839; 1.212404849200789
4797; 9.0531578; 7.4082416482991675; 1.5006489; 0.4577175789287895; 2.7071737; 1.2067388580283103
4802; 9.0541139; 7.410117585826768; 1.4996697; 0.45656849090190965; 2.7060686; 1.20378653209404
4807; 9.0551302; 7.406566261047956; 1.4984656; 0.45545984561663966; 2.7037884; 1.1989102880254396
4812; 9.0556038; 7.412171617425557; 1.4972395; 0.45405657963975; 2.7021604; 1.1948867726718397
